Authors	Record Count	
Alverson G	413	
Beni N	413	
Braibant-giacomelli S	413	
Choudhury S	413	
Chu J	413	
Dunser M	413	
Gulmez E	413	
Karchin PE	413	
Lu RS	413	
Luukka P	413	
Martinez AB	413	
Stakia A	413	
Bedoya CF	412	
Beretvas A	412	
Berger P	412	
Daci N	412	
Di Croce D	412	
Eerola P	412	
Garg RB	412	
Guisao JM	412	
Kousouris K	412	
Mcdermott K	412	
Mei H	412	
Sirunyan AM	412	
Tan SM	412	
Zientek M	412	
Apanasevich L	411	
Carlin R	411	
Da Silveira GG	411	
Dasgupta A	411	
Dorney B	411	
Durgut S	411	
Felcini M	411	
Fulcher J	411	
Govoni P	411	
Hagopian S	411	
Haytmyradov M	411	
Kortelainen MJ	411	
Laird E	411	
Lesko Z	411	
Maguire C	411	
Moeller A	411	
O'dell V	411	
Oliveros S	411	
Ozok F	411	
Padhi S	411	
Rauco G	411	
Roberts J	411	
Safronov G	411	
Sakuma T	411	
Schnaible C	411	
Spiezia A	411	
Sung K	411	
Undleeb S	411	
Van Mechelen P	411	
Vorobiev I	411	
Wulz CE	411	
Flores C	410	
Harb A	410	
Khristenko V	410	
Lykken J	410	
Schofbeck R	410	
Teles PR	410	
Tonwar SC	410	
Wetzel J	410	
D'alessandro R	409	
D'hondt J	409	
Givernaud A	409	
Gomber B	409	
Karathanasis G	409	
Mao Y	409	
Monaco V	409	
Ovcharova A	409	
Ricci-tam F	409	
Steen A	409	
Zotto P	409	
Checchia P	408	
Chowdhury SR	408	
Del Burgo R	408	
Dell'orso R	408	
Duh YT	408	
Fruhwirth R	408	
Gokbulut G	408	
Gonzalez D	408	
Karimaki V	408	
Li S	408	
Woodard A	408	
Zhukov V	408	
Csanad M	407	
De Araujo FTD	407	
Gasparini U	407	
Lariccia P	407	
Peris AD	407	
Simonetto F	407	
Auzinger G	406	
Charlot C	406	
Feng Y	406	
Fernandez AA	406	
Hwang C	406	
Krucker D	406	
Scharf C	406	
Tosi N	406	
Backhaus M	405	
Baur S	405	
Gecse Z	405	
Kothekar K	405	
Lourenco C	405	
Martinez M	405	
Schafer C	405	
Strong G	405	
Alvarez JDR	404	
Borgonovi L	404	
De Wolf EA	404	
Del Arbol PMR	404	
Di Maria R	404	
Garcia C	404	
Krammer N	404	
Liu Z	404	
Madlener T	404	
Merlo JP	404	
Steinbruck G	404	
Taroni S	404	
Conway R	403	
D'alfonso M	403	
Flugge G	403	
Gkougkousis EL	403	
Kangal EE	403	
Luckey PD	403	
Mohanty GB	403	
Niu X	403	
Reyes-almanza R	403	
Sahin MO	403	
Velicanu D	403	
Allen B	402	
Anderson D	402	
De Wit A	402	
Guth A	402	
Joyce M	402	
Liu Y	402	
Pilot J	402	
Shi M	402	
Sun M	402	
Wang TW	402	
Yzquierdo APC	402	
Call K	401	
Heredia-de La Cruz I	401	
Khvastunov I	401	
Narayanan S	401	
Palladino V	401	
Santra A	401	
Schumann S	401	
Ather MW	400	
Bilki B	400	
Brondolin E	400	
Campderros JD	400	
Carli I	400	
Funk G	400	
Hobson PR	400	
Hsu D	400	
Janjam R	400	
Jeng GY	400	
Marchesini I	400	
Python Q	400	
Rad N	400	
Rorie J	400	
Syarif R	400	
Daponte V	399	
Eichhorn T	399	
Gulhan D	399	
Harrington C	399	
Hasegawa S	399	
Karavdina A	399	
Lokajicek M	399	
Mcginn C	399	
Mulholland T	399	
Preuten M	399	
Roozbahani B	399	
Tos K	399	
Triossi A	399	
Gottschalk E	398	
Karmgard DJ	398	
Paneva MI	398	
Perries S	398	
Quero BC	398	
Sahoo DK	398	
Schonenberger M	398	
Sordini V	398	
Verdini PG	398	
Xia F	398	
Guilbaud M	397	
Starling E	397	
Amendola C	396	
Byszuk A	396	
De Oliveira ACA	396	
Hrabovsky M	396	
Ko W	396	
Mal P	396	
Olszewski M	396	
Perrozzi L	396	
Ruggles T	396	
Stieger B	396	
Verweij M	396	
Wahlberg H	396	
Yuan L	396	
Beghin D	395	
Borg J	395	
Chen G	395	
Chudoba J	395	
Dova MT	395	
Gonzalez JS	395	
Lanev A	395	
Mavromanolakis G	395	
Nozka L	395	
Shi W	395	
Smirnov V	395	
Stoye M	395	
Zhu J	395	
Breedon R	394	
Derdzinski M	394	
Mahakud B	394	
Radziej M	394	
Richardson C	394	
Van Haevermaet H	394	
Biasini M	393	
Buchholz P	393	
Chen H	393	
Gilbert D	393	
Deelen N	392	
Dorfer C	392	
Freed S	392	
Hadley M	392	
Hu M	392	
Kaur S	392	
Kilpatrick M	392	
Pineda AM	392	
Poudyal N	392	
Quach D	392	
Saggio A	392	
Saha P	392	
Schweiger K	392	
Sliwa K	392	
Sun X	392	
Thiel M	392	
Tiko A	392	
Zahid S	392	
Das S	391	
Ero J	391	
Gasparini F	391	
Lontkovskyi D	391	
Wadud MA	391	
Eysermans J	390	
Gleyzer SV	390	
Grunendahl S	390	
Joshi BM	390	
Pazzini J	390	
Pernie L	390	
Shi K	390	
Bell KW	389	
Bravo C	389	
Choi K	389	
David P	389	
Filthaut F	389	
Gele D	389	
Mesic B	389	
Pozdnyakov I	389	
Romero A	389	
Rossi AM	389	
Russo L	389	
Suranyi O	389	
Campanelli M	388	
Das P	388	
Delannoy H	388	
Hassan Q	388	
Klein D	388	
Kodolova O	388	
Mengke T	388	
Muthumuni S	388	
Olsson MLV	388	
Paganini P	388	
Sanchez MCD	388	
Shirazi SMAG	388	
Tholen H	388	
Zenz SC	388	
Cirkovic P	387	
Laurila S	387	
Mozer MU	387	
Mueller J	387	
Siikonen H	387	
Ziolkowski M	387	
Ambrogi F	386	
Becerra DAS	386	
Faltermann N	386	
Hashemi B	386	
Havukainen J	386	
Linacre J	386	
Millet P	386	
Vander Velde C	386	
Wang B	386	
Zumerle G	386	
Calabria C	385	
Fiori F	385	
Lister A	385	
Manganote EJT	385	
Schmitt S	385	
Vokac P	385	
Zhou B	385	
Bhandari R	384	
Burns D	384	
Dodd L	384	
Heikkila JK	384	
Ji W	384	
Keaveney J	384	
Kudella S	384	
Legger F	384	
Lenzi B	384	
Malbouisson H	384	
Sulak L	384	
Tok UG	384	
Tu Z	384	
Vesztergombi G	384	
Weinberg M	384	
Chierici R	383	
Das Chagas EBB	383	
Harr R	383	
Jiang CH	383	
Klyukhin V	383	
Mcbrayer W	383	
Radogna R	383	
Schott M	383	
Strauss M	383	
Behrens U	382	
Calvet D	382	
Celik A	382	
Conte E	382	
Deliot F	382	
Enari Y	382	
Kadija K	382	
Lu N	382	
Miniello G	382	
Smith G	382	
Vaitkus J	382	
Williams S	382	
Albajar C	381	
Betts RR	381	
Bhawandeep U	381	
Bitioukov S	381	
Boren S	381	
Bracinik J	381	
Cocoros A	381	
Contreras-campana C	381	
Coughlan JA	381	
Dell'acqua A	381	
Di Marco E	381	
Dudenas V	381	
Eminizer N	381	
Eren E	381	
Gadrat S	381	
Gutierrez P	381	
Kalinowski A	381	
Kamalieddin R	381	
Kovalchuk N	381	
Kurz S	381	
Miller DH	381	
Nourbakhsh S	381	
Qian J	381	
Shevchenko R	381	
Suarez RG	381	
White A	381	
Beernaert K	380	
Bernardi G	380	
Cervelli A	380	
De K	380	
Deiters K	380	
Ereditato A	380	
Evans H	380	
Hardenbrook J	380	
Kreis B	380	
Palestini S	380	
Perry T	380	
Son DC	380	
Vidal R	380	
Wightman A	380	
Alonso F	379	
Calandri A	379	
Chen J	379	
Codispoti G	379	
Di Francesco A	379	
Fiedler F	379	
Flechl M	379	
Mann A	379	
Mildner H	379	
Nagy E	379	
Nessi M	379	
Scanlon T	379	
Snyder S	379	
Stupak J	379	
Wu SL	379	
Zanetti A	379	
Zhu H	379	
Abbott B	378	
Barria P	378	
Brock R	378	
Burdin S	378	
De Almeida MM	378	
Denisov SP	378	
Fox H	378	
Guillemin T	378	
Haley J	378	
Hubacek Z	378	
Jakobsen S	378	
Joshi YR	378	
Kupco A	378	
Lammers S	378	
Madar R	378	
Mossolov V	378	
Nakamura K	378	
Price D	378	
Sawyer L	378	
Schamberger RD	378	
Severini H	378	
Shabalina E	378	
Stark J	378	
Wu X	378	
Wyatt TR	378	
Augsten K	377	
Bertella C	377	
Borissov G	377	
Brandt O	377	
Hillier SJ	377	
Maio A	377	
Quadt A	377	
Rizatdinova F	377	
Schwienhorst R	377	
Triantis FA	377	
Tsybychev D	377	
Valero A	377	
Watts G	377	
Xiao R	377	
Zieminska D	377	
Antonelli M	376	
Brooijmans G	376	
Bucci R	376	
Freer C	376	
Guo Y	376	
Idris FM	376	
Khanov A	376	
Klein M	376	
Leroy C	376	
Li B	376	
Skubic P	376	
Tanaka J	376	
Tas P	376	
Wamorkar T	376	
Wisecarver A	376	
Wu Y	376	
Wurthwein F	376	
Asquith L	375	
Bachiller I	375	
Becker M	375	
Begalli M	375	
Bhardwaj R	375	
Cerri A	375	
David C	375	
Escobar C	375	
Ganguly S	375	
Han L	375	
Haug S	375	
Hosseinabadi FR	375	
Ilic N	375	
Peters K	375	
Potamianos K	375	
Shrestha S	375	
Sosnov D	375	
Varnes EW	375	
Wobisch M	375	
Zhu Y	375	
Acharya BS	374	
Azuelos G	374	
Bortoletto D	374	
Britzger D	374	
De Jong P	374	
Giagu S	374	
Gwenlan C	374	
Huang Y	374	
Ippolito V	374	
Jiang Y	374	
Klein U	374	
Liu K	374	
Marraffino JM	374	
Navarro G	374	
Pleier MA	374	
Robson A	374	
Romano M	374	
Siddireddy P	374	
Vacek V	374	
Vander Donckt M	374	
Yang S	374	
Yao WM	374	
Zhang R	374	
Zhang X	374	
Aleksa M	373	
Allport PP	373	
Asai S	373	
Bachacou H	373	
Calderini G	373	
Cavasinni V	373	
Cerutti F	373	
Davidek T	373	
Delmastro M	373	
Derue F	373	
Dudarev A	373	
Ekelof T	373	
Etzion E	373	
Fournier D	373	
Genest MH	373	
Gladilin LK	373	
Gorini E	373	
Hance M	373	
Helsens C	373	
Iconomidou-fayard L	373	
Ishino M	373	
Kim YK	373	
Kortner O	373	
Kuze M	373	
Lankford AJ	373	
Leonidopoulos C	373	
Manzoni S	373	
Masubuchi T	373	
Morange N	373	
Muanza S	373	
Musella P	373	
Nielsen J	373	
Okawa H	373	
Piroue P	373	
Poggioli L	373	
Polini A	373	
Proudfoot J	373	
Ruan X	373	
Sadykov R	373	
Salzburger A	373	
Serin L	373	
Sfyrla A	373	
Sultansoy S	373	
Taylor GN	373	
Terashi K	373	
Testa M	373	
Tricoli A	373	
Trischuk W	373	
Ventura A	373	
Vivarelli I	373	
Vogel M	373	
Walker R	373	
Young C	373	
Zhang D	373	
Zhang G	373	
Andreazza A	372	
Anulli F	372	
Bomben M	372	
Boscherini D	372	
Cakir O	372	
Camarda S	372	
Camarri P	372	
Cardarelli R	372	
Chevalier L	372	
Chiarelli G	372	
Coadou Y	372	
Coccaro A	372	
Collot J	372	
Dam M	372	
Delgado MAS	372	
Diaz MA	372	
Doria A	372	
Dudko L	372	
Elsing M	372	
Faltova J	372	
Fawcett WJ	372	
Ferrando J	372	
Gaudio G	372	
Golling T	372	
Gray HM	372	
Guyot C	372	
Heilman J	372	
Herwig TC	372	
Hou S	372	
Kado M	372	
Kroha H	372	
Macchiolo A	372	
Meyer C	372	
Morley AK	372	
Okumura Y	372	
Parker MA	372	
Pernegger H	372	
Polesello G	372	
Roda C	372	
Sandoval C	372	
Schmitt C	372	
Schramm S	372	
Schwemling P	372	
Sumida T	372	
Teroerde M	372	
Wagner P	372	
Wagner W	372	
Ye J	372	
Zhao Z	372	
Aguilar-saavedra JA	371	
Behr JK	371	
Bellagamba L	371	
Biglietti M	371	
Bindi M	371	
Boudreau J	371	
Boveia A	371	
Boyd J	371	
Cavaliere V	371	
Clark PJ	371	
Cobal M	371	
Conventi F	371	
Dutta B	371	
Farilla A	371	
Ferrari P	371	
Ferrari R	371	
Franklin M	371	
Gabrielli A	371	
George S	371	
Goshaw AT	371	
Guan L	371	
Hara K	371	
Huston J	371	
Kirk J	371	
Kishimoto T	371	
Krammer M	371	
Kratschmer I	371	
Kroll J	371	
Kuday S	371	
Kuhl T	371	
Lee L	371	
Leone S	371	
Lysak R	371	
Marchese L	371	
Marchiori G	371	
Mochizuki K	371	
Nisati A	371	
Ochoa I	371	
Pitt M	371	
Pontecorvo L	371	
Poveda J	371	
Rogan C	371	
Ronzani M	371	
Schaefer L	371	
Thomson E	371	
Torres H	371	
Verducci M	371	
Wang SM	371	
Whiteson D	371	
Yorita K	371	
Amidei D	370	
Andari N	370	
Annovi A	370	
Arnold H	370	
Balli F	370	
Bauce M	370	
Becker K	370	
Brandt G	370	
Brenner L	370	
Calafiura P	370	
Cameron D	370	
Cerrito L	370	
Chiarella V	370	
Chytka L	370	
Clark A	370	
Cole B	370	
Dietrich J	370	
Ferretti C	370	
Giuli F	370	
Hayden D	370	
Iacobucci G	370	
Introzzi G	370	
Jackson P	370	
Kluth S	370	
Kretzschmar J	370	
Lazzaroni M	370	
Le B	370	
Martin TA	370	
Meoni E	370	
Miller DW	370	
Mohapatra S	370	
Nilsson P	370	
Pedro R	370	
Petridou C	370	
Pianori E	370	
Piegaia R	370	
Rajagopalan S	370	
Raymond M	370	
Richter R	370	
Richter S	370	
Rinaldi L	370	
Roe S	370	
Saito M	370	
Santos H	370	
Sato K	370	
Schumacher M	370	
Scuri F	370	
Sessa M	370	
Sforza F	370	
Shaw K	370	
Sun S	370	
Tanaka R	370	
Tartarelli GF	370	
Williams HH	370	
Xu D	370	
Yamazaki Y	370	
Yan Z	370	
Zhang M	370	
Zhou C	370	
Zou R	370	
Aad G	369	
Abreu H	369	
Adye T	369	
Ahmadov F	369	
Alexopoulos T	369	
Alhroob M	369	
Allbrooke BMM	369	
Aloisio A	369	
Alpigiani C	369	
Amelung C	369	
Amoroso S	369	
Anastopoulos C	369	
Andeen T	369	
Anders JK	369	
Angelidakis S	369	
Angerami A	369	
Anisenkov AV	369	
Aoki M	369	
Arce ATH	369	
Argyropoulos S	369	
Artoni G	369	
Assamagan K	369	
Atkinson M	369	
Atlay NB	369	
Avolio G	369	
Bachas K	369	
Bagnaia P	369	
Baines JT	369	
Balunas WK	369	
Banas E	369	
Barak L	369	
Barberio EL	369	
Barbero M	369	
Barisits MS	369	
Barklow T	369	
Barone G	369	
Barr AJ	369	
Bartoldus R	369	
Bassalat A	369	
Bates RL	369	
Batley JR	369	
Battaglia M	369	
Bauer F	369	
Bawa HS	369	
Beau T	369	
Beck HP	369	
Becot C	369	
Bella G	369	
Bellerive A	369	
Benhammou Y	369	
Benjamin DP	369	
Bensinger JR	369	
Bentvelsen S	369	
Beresford L	369	
Berge D	369	
Berger N	369	
Berlendis S	369	
Bernius C	369	
Berry T	369	
Bertram IA	369	
Bethke S	369	
Bevan AJ	369	
Bielski R	369	
Bisanz T	369	
Bloch I	369	
Blocker C	369	
Blue A	369	
Blumenschein U	369	
Bobrovnikov VS	369	
Bogavac D	369	
Bona M	369	
Boonekamp M	369	
Bosman M	369	
Boumediene D	369	
Brau B	369	
Brau JE	369	
Brendlinger K	369	
Bressler S	369	
Britton D	369	
Brock I	369	
Brooks WK	369	
Brost E	369	
Bruscino N	369	
Buanes T	369	
Bulekov O	369	
Burgard CD	369	
Burger AM	369	
Burghgrave B	369	
Burr JTP	369	
Buttinger W	369	
Buzykaev AR	369	
Caforio D	369	
Calace N	369	
Camincher C	369	
Cantero J	369	
Carli T	369	
Caron S	369	
Carquin E	369	
Casado MP	369	
Catmore JR	369	
Cattai A	369	
Cerqueira AS	369	
Cetin SA	369	
Chan WS	369	
Charlton DG	369	
Chekanov S	369	
Cheng HC	369	
Cheplakov A	369	
Cheu E	369	
Chisholm AS	369	
Chizhov MV	369	
Chwastowski JJ	369	
Cindro V	369	
Clement C	369	
Cochran J	369	
Connelly IA	369	
Cormier F	369	
Costa MJ	369	
Costanzo D	369	
Cristinziani M	369	
Croft V	369	
Cueto A	369	
Dandoy JR	369	
Danninger M	369	
Dattagupta A	369	
Dedovich DV	369	
Delitzsch CM	369	
Demers S	369	
Derendarz D	369	
Desch K	369	
Dette K	369	
Diaconu C	369	
Dias FA	369	
Dimitrievska A	369	
Dingfelder J	369	
Doglioni C	369	
Dolejsi J	369	
Donini J	369	
Dopke J	369	
Doyle AT	369	
Drechsler E	369	
Duchovni E	369	
Duckeck G	369	
Duda D	369	
Dunford M	369	
Eigen G	369	
Ellajosyula V	369	
Ellert M	369	
Ellinghaus F	369	
Elliot AA	369	
Ellis N	369	
Elmsheuser J	369	
Escalier M	369	
Ezhilov A	369	
Fabbri L	369	
Facini G	369	
Falciano S	369	
Fang Y	369	
Fanti M	369	
Farooque T	369	
Fayard L	369	
Fedin OL	369	
Feligioni L	369	
Fenyuk AB	369	
Ferrari A	369	
Ferrere D	369	
Fleck I	369	
Formica A	369	
Franchini M	369	
Franchino S	369	
Francis D	369	
Franconi L	369	
Froidevaux D	369	
Frost JA	369	
Fuster J	369	
Gagliardi G	369	
Gagnon LG	369	
Gallop BJ	369	
Gan KK	369	
Garcia-sciveres M	369	
Gardner RW	369	
Garonne V	369	
Gay C	369	
Gee CNP	369	
Geisen M	369	
Gentile S	369	
Gibson SM	369	
Gignac M	369	
Gillberg D	369	
Gingrich DM	369	
Goblirsch-kolb M	369	
Goldfarb S	369	
Gonella L	369	
Gongadze A	369	
Goossens L	369	
Gordon HA	369	
Gorini B	369	
Gostkin MI	369	
Goussiou AG	369	
Gramstad E	369	
Grancagnolo S	369	
Gravila PM	369	
Grefe C	369	
Grillo AA	369	
Grimm K	369	
Groh S	369	
Gross E	369	
Grosse-knetter J	369	
Guan W	369	
Guest D	369	
Guindon S	369	
Gustavino G	369	
Gutschow C	369	
Gwilliam CB	369	
Haas A	369	
Haber C	369	
Hadef A	369	
Haleem M	369	
Halladjian G	369	
Hamity GN	369	
Hanagaki K	369	
Hansen JB	369	
Hansen PH	369	
Harenberg T	369	
Harkusha S	369	
Harrison PF	369	
Hartmann NM	369	
Hasib A	369	
Hassani S	369	
Hauser R	369	
Havranek M	369	
Hawkings RJ	369	
Hays JM	369	
Hayward HS	369	
Hedberg V	369	
Heim S	369	
Heim T	369	
Heinemann B	369	
Helary L	369	
Hellman S	369	
Herde H	369	
Herten G	369	
Hervas L	369	
Hiller KH	369	
Hirose M	369	
Hobbs J	369	
Hodgkinson MC	369	
Hoecker A	369	
Hohn D	369	
Holmes TR	369	
Hopkins WH	369	
Horii Y	369	
Hoya J	369	
Hrynevich A	369	
Hu Q	369	
Hubaut F	369	
Huegging F	369	
Ibragimov I	369	
Issever C	369	
Izen JM	369	
Jakobs K	369	
Jakoubek T	369	
Jarlskog G	369	
Javadov N	369	
Jeanneau F	369	
Jeanty L	369	
Jia J	369	
Jiggins S	369	
Jinaru A	369	
Jinnouchi O	369	
Johns KA	369	
Kharlamova T	369	
Khoo TJ	369	
Khramov E	369	
Kido S	369	
Kimura N	369	
Kiryunin AE	369	
Klein MH	369	
Klimentov A	369	
Kneringer E	369	
Knue A	369	
Kobayashi D	369	
Kocian M	369	
Koletsou I	369	
Konstantinidis N	369	
Kopeliansky R	369	
Kordas K	369	
Korn A	369	
Korolkov I	369	
Kortner S	369	
Kostyukhin VV	369	
Koulouris A	369	
Kourkoumeli-charalampidi A	369	
Kourkoumelis C	369	
Kowalewski R	369	
Kozhin AS	369	
Kramarenko VA	369	
Kramberger G	369	
Krasznahorkay A	369	
Krizka K	369	
Kroeninger K	369	
Krumnack N	369	
Kulchitsky Y	369	
Kurashige H	369	
Kurochkin YA	369	
Kuwertz ES	369	
Kwan T	369	
Ladygin E	369	
Lafaye R	369	
Lai S	369	
Lang VS	369	
Lange JC	369	
Lanni F	369	
Lari T	369	
Lefebvre B	369	
Lefebvre M	369	
Leggett C	369	
Leight WA	369	
Leitner R	369	
Levin D	369	
Levinson LJ	369	
Lipeles E	369	
Liu JB	369	
Lounis A	369	
Love J	369	
Luci C	369	
Lucotte A	369	
Lund-jensen B	369	
Lynn D	369	
Lytken E	369	
Lyubushkin V	369	
Maccarrone G	369	
Maeda J	369	
Maeno T	369	
Majewski S	369	
Malecki P	369	
Mallik U	369	
Malone C	369	
Maltezos S	369	
Malyukov S	369	
Mamuzic J	369	
Manousos A	369	
Martin-haugh S	369	
Masetti L	369	
Mashimo T	369	
Maznas I	369	
Mccarthy TG	369	
Mcmahon SJ	369	
Meehan S	369	
Mehlhase S	369	
Meirose B	369	
Meloni F	369	
Meng L	369	
Merola L	369	
Meroni C	369	
Metcalfe J	369	
Mikenberg G	369	
Milic A	369	
Mincer AI	369	
Minegishi Y	369	
Mitani T	369	
Mitsou VA	369	
Moa T	369	
Monnier E	369	
Montalbano A	369	
Monticelli F	369	
Moreno D	369	
Morii M	369	
Morinaga M	369	
Morisbak V	369	
Morvaj L	369	
Moyse EJW	369	
Nackenhorst O	369	
Nagai K	369	
Nagano K	369	
Nakahama Y	369	
Narayan R	369	
Naryshkin I	369	
Neep TJ	369	
Nellist C	369	
Nemecek S	369	
Nickerson RB	369	
Nicolaidou R	369	
Nikolaenko V	369	
Nikolopoulos K	369	
Nobe T	369	
Nomidis I	369	
Ntekas K	369	
Nurse E	369	
Oakham FG	369	
Odaka S	369	
Oide H	369	
Olszowska J	369	
Oreglia MJ	369	
Orlando N	369	
Orr RS	369	
Ospanov R	369	
Ould-saada F	369	
Ouyang Q	369	
Owen M	369	
Owen RE	369	
Ozcan VE	369	
Ozturk N	369	
Pachal K	369	
Palacino G	369	
Paolozzi L	369	
Paramonov A	369	
Parsons JA	369	
Pascuzzi VR	369	
Pastore F	369	
Pater JR	369	
Pauly T	369	
Peng H	369	
Perego MM	369	
Perepelitsa DV	369	
Perrella S	369	
Peters RFY	369	
Petersen TC	369	
Petit E	369	
Peyaud A	369	
Pezoa R	369	
Piacquadio G	369	
Pilkington AD	369	
Pinamonti M	369	
Pinfold JL	369	
Pleskot V	369	
Plotnikova E	369	
Poettgen R	369	
Poley A	369	
Policicchio A	369	
Polychronakos V	369	
Potrap IN	369	
Potter CJ	369	
Protopopescu S	369	
Queitsch-maitland M	369	
Rahal G	369	
Raine JA	369	
Rave S	369	
Ravinovich I	369	
Read AL	369	
Rebuzzi DM	369	
Redlinger G	369	
Reeves K	369	
Reiss A	369	
Rembser C	369	
Resconi S	369	
Rieck P	369	
Rifki O	369	
Rimoldi M	369	
Riu I	369	
Rizvi E	369	
Rizzi C	369	
Rompotis N	369	
Rossi E	369	
Rosten R	369	
Rotaru M	369	
Rousseau D	369	
Rozanov A	369	
Rozen Y	369	
Ruiz-martinez A	369	
Rurikova Z	369	
Rybar M	369	
Ryzhov A	369	
Sadrozinski HFW	369	
Saimpert M	369	
Saito T	369	
Salamanna G	369	
Salnikov A	369	
Salt J	369	
Salvatore F	369	
Sampsonidis D	369	
Sankey DPC	369	
Sannino M	369	
Sansoni A	369	
Santoni C	369	
Sapronov A	369	
Saraiva JG	369	
Schaefer D	369	
Schaile D	369	
Schegelsky VA	369	
Schlenker S	369	
Schovancova J	369	
Schumm BA	369	
Schune P	369	
Schwartzman A	369	
Schwarz TA	369	
Sciolla G	369	
Seiden A	369	
Sekula SJ	369	
Serfon C	369	
Shan LY	369	
Shapiro M	369	
Shaw SM	369	
Shimmin CO	369	
Shirabe S	369	
Shiyakova M	369	
Shochet MJ	369	
Sickles AM	369	
Sidoti A	369	
Siegert F	369	
Sioli M	369	
Slawinska M	369	
Smizanska M	369	
Smolek K	369	
Soldevila U	369	
Solodkov AA	369	
Soloshenko A	369	
Sopczak A	369	
South D	369	
Spagnolo S	369	
Spalla M	369	
Spangenberg M	369	
Sperlich D	369	
Spigo G	369	
Spousta M	369	
Stanitzki MM	369	
Starchenko EA	369	
Stelzer B	369	
Stewart GA	369	
Stockton MC	369	
Stonjek S	369	
Straessner A	369	
Strandberg J	369	
Strandberg S	369	
Stroynowski R	369	
Strubig A	369	
Stugu B	369	
Styles NA	369	
Su D	369	
Sulin VV	369	
Suster CJE	369	
Sutton MR	369	
Svatos M	369	
Sykora T	369	
Ta D	369	
Takashima R	369	
Takubo Y	369	
Talby M	369	
Tapprogge S	369	
Tasevsky M	369	
Terzo S	369	
Teuscher RJ	369	
Theveneaux-pelzer T	369	
Thomas JP	369	
Timoshenko S	369	
Tisserant S	369	
Todome K	369	
Todorova-nova S	369	
Tojo J	369	
Tokushuku K	369	
Tolley E	369	
Torrence E	369	
Toth J	369	
Trofymov A	369	
Trzebinski M	369	
Trzupek A	369	
Tsulaia V	369	
Tsuno S	369	
Tuna AN	369	
Turchikhin S	369	
Ukegawa F	369	
Undrus A	369	
Usai G	369	
Vachon B	369	
Valderanis C	369	
Varouchas D	369	
Vazeille F	369	
Veatch J	369	
Veloce LM	369	
Verkerke W	369	
Vetterli MC	369	
Vickey T	369	
Viehhauser GHA	369	
Villa M	369	
Vilucchi E	369	
Vincter MG	369	
Vorobev K	369	
Vranjes N	369	
Vuillermet R	369	
Walder J	369	
Walkowiak W	369	
Warburton A	369	
Waugh BM	369	
Weber MS	369	
Weber SA	369	
Weidberg AR	369	
Weiser C	369	
Wenaus T	369	
Wengler T	369	
Whalen K	369	
Wharton AM	369	
Wiedenmann W	369	
Wielers M	369	
Wiglesworth C	369	
Wilkens HG	369	
Winter BT	369	
Wosiek BK	369	
Wynne BM	369	
Yabsley B	369	
Yap YC	369	
Yeletskikh I	369	
Yoshihara K	369	
Young CJS	369	
Zabinski B	369	
Zakharchuk N	369	
Zambito S	369	
Zanzi D	369	
Zeitnitz C	369	
Zeng JC	369	
Zerwas D	369	
Aielli G	368	
Akimov AV	368	
Ali B	368	
Alviggi MG	368	
Antel C	368	
Arguin JF	368	
Armbruster AJ	368	
Baker OK	368	
Baldin EM	368	
Barberis D	368	
Barillari T	368	
Barnett BM	368	
Barnett RM	368	
Baroncelli A	368	
Bartos P	368	
Basalaev A	368	
Beauchemin PH	368	
Bednyakov VA	368	
Beermann TA	368	
Belotskiy K	368	
Beretta M	368	
Beringer J	368	
Billoud TRV	368	
Bobbink GJ	368	
Bogdanchikov AG	368	
Bohm C	368	
Boisvert V	368	
Bold T	368	
Brenner R	368	
Bruni A	368	
Bruni G	368	
Bruschi M	368	
Bryngemark L	368	
Buckley AG	368	
Bugge MK	368	
Butler JM	368	
Buttar CM	368	
Caloba LP	368	
Calvet S	368	
Calvet TP	368	
Carlino G	368	
Carlson BT	368	
Castro NF	368	
Catinaccio A	368	
Chapman JD	368	
Cheng HJ	368	
Cheremushkina E	368	
Chiodini G	368	
Chitan A	368	
Chomont AR	368	
Citron ZH	368	
Citterio M	368	
Connell SH	368	
Corradi M	368	
Corriveau F	368	
Cowan G	368	
Cranmer K	368	
Crescioli F	368	
Crosetti G	368	
D'onofrio M	368	
Dabrowski W	368	
Dallapiccola C	368	
Dawson I	368	
Dell'asta L	368	
Demichev M	368	
Deviveiros PO	368	
Diehl EB	368	
Dittus F	368	
Djobava T	368	
Dolezal Z	368	
Donadelli M	368	
Durglishvili A	368	
Eifert T	368	
Einsweiler K	368	
Emeliyanov D	368	
Erdmann J	368	
Fakhrutdinov RM	368	
Farina EM	368	
Farrington SM	368	
Fassouliotis D	368	
Feng C	368	
Fiorini L	368	
Flick T	368	
Forcolin GT	368	
Francavilla P	368	
Gallas EJ	368	
Gao YS	368	
Gavrilenko IL	368	
Gaycken G	368	
Gemme C	368	
Giacobbe B	368	
Gianneios P	368	
Gilles G	368	
Giugni D	368	
Glasman C	368	
Gonella G	368	
Gonzalez-sevilla S	368	
Gratchev V	368	
Gregor IM	368	
Grevtsov K	368	
Grout ZJ	368	
Guo J	368	
Hadavand HK	368	
Hallewell GD	368	
Hamano K	368	
Han S	368	
Hansen MC	368	
Hasegawa Y	368	
Hays CP	368	
Haywood SJ	368	
Heinrich JJ	368	
Hejbal J	368	
Held A	368	
Hertenberger R	368	
